           #qpath      Energy(meV)
  0.0000000000E+00 -1.2930990372E-02
  1.9430636269E+00  5.8584276829E+01
  1.9464828242E+00  5.8606326325E+01
  1.9499020214E+00  5.8628940549E+01
  1.9533212186E+00  5.8652126585E+01
  1.9567404158E+00  5.8675891493E+01
  1.9601596131E+00  5.8700242305E+01
  1.9635788103E+00  5.8725186029E+01
  1.9669980075E+00  5.8750729641E+01
  1.9704172048E+00  5.8776880088E+01
  1.9738364020E+00  5.8803644282E+01
  1.9772555992E+00  5.8831029098E+01
  1.9806747964E+00  5.8859041377E+01
  1.9840939937E+00  5.8887687917E+01
  1.9875131909E+00  5.8916975476E+01
  1.9909323881E+00  5.8946910768E+01
  1.9943515854E+00  5.8977500459E+01
  1.9977707826E+00  5.9008751171E+01
  2.0011899798E+00  5.9040669473E+01
  2.0046091770E+00  5.9073261882E+01
  2.0080283743E+00  5.9106534861E+01
  2.0114475715E+00  5.9140494817E+01
  2.0148667687E+00  5.9175148099E+01
  2.0182859660E+00  5.9210500995E+01
  2.0217051632E+00  5.9246559730E+01
  2.0251243604E+00  5.9283330464E+01
  2.0285435576E+00  5.9320819291E+01
  2.0319627549E+00  5.9359032237E+01
  2.0353819521E+00  5.9397975256E+01
  2.0388011493E+00  5.9437654228E+01
  2.0422203466E+00  5.9478074961E+01
  2.0456395438E+00  5.9519243183E+01
  2.0490587410E+00  5.9561164544E+01
  2.0524779382E+00  5.9603844615E+01
  2.0558971355E+00  5.9647288880E+01
  2.0593163327E+00  5.9691502743E+01
  2.0627355299E+00  5.9736491516E+01
  2.0661547272E+00  5.9782260425E+01
  2.0695739244E+00  5.9828814606E+01
  2.0729931216E+00  5.9876159100E+01
  2.0764123188E+00  5.9924298855E+01
  2.0798315161E+00  5.9973238721E+01
  2.0832507133E+00  6.0022983453E+01
  2.0866699105E+00  6.0073537701E+01
  2.0900891078E+00  6.0124906018E+01
  2.0935083050E+00  6.0177092850E+01
  2.0969275022E+00  6.0230102539E+01
  2.1003466994E+00  6.0283939321E+01
  2.1037658967E+00  6.0338607321E+01
  2.1071850939E+00  6.0394110554E+01
  2.1106042911E+00  6.0450452926E+01
  2.1140234884E+00  6.0507638225E+01
  2.1174426856E+00  6.0565670127E+01
  2.1208618828E+00  6.0624552190E+01
  2.1242810800E+00  6.0684287855E+01
  2.1277002773E+00  6.0744880441E+01
  2.1311194745E+00  6.0806333149E+01
  2.1345386717E+00  6.0868649055E+01
  2.1379578690E+00  6.0931831114E+01
  2.1413770662E+00  6.0995882154E+01
  2.1447962634E+00  6.1060804877E+01
  2.1482154606E+00  6.1126601857E+01
  2.1516346579E+00  6.1193275542E+01
  2.1550538551E+00  6.1260828248E+01
  2.1584730523E+00  6.1329262159E+01
  2.1618922496E+00  6.1398579330E+01
  2.1653114468E+00  6.1468781681E+01
  2.1687306440E+00  6.1539870999E+01
  2.1721498412E+00  6.1611848936E+01
  2.1755690385E+00  6.1684717008E+01
  2.1789882357E+00  6.1758476595E+01
  2.1824074329E+00  6.1833128940E+01
  2.1858266302E+00  6.1908675146E+01
  2.1892458274E+00  6.1985116181E+01
  2.1926650246E+00  6.2062452869E+01
  2.1960842218E+00  6.2140685898E+01
  2.1995034191E+00  6.2219815813E+01
  2.2029226163E+00  6.2299843021E+01
  2.2063418135E+00  6.2380767784E+01
  2.2097610108E+00  6.2462590224E+01
  2.2131802080E+00  6.2545310320E+01
  2.2165994052E+00  6.2628927911E+01
  2.2200186024E+00  6.2713442691E+01
  2.2234377997E+00  6.2798854211E+01
  2.2268569969E+00  6.2885161879E+01
  2.2302761941E+00  6.2972364962E+01
  2.2336953914E+00  6.3060462581E+01
  2.2371145886E+00  6.3149453714E+01
  2.2405337858E+00  6.3239337198E+01
  2.2439529830E+00  6.3330111725E+01
  2.2473721803E+00  6.3421775845E+01
  2.2507913775E+00  6.3514327963E+01
  2.2542105747E+00  6.3607766345E+01
  2.2576297720E+00  6.3702089112E+01
  2.2610489692E+00  6.3797294245E+01
  2.2644681664E+00  6.3893379580E+01
  2.2678873636E+00  6.3990342816E+01
  2.2713065609E+00  6.4088181509E+01
  2.2747257581E+00  6.4186893074E+01
  2.2781449553E+00  6.4286474789E+01
  2.2815641526E+00  6.4386923791E+01
  2.2849833498E+00  6.4488237079E+01
  2.2884025470E+00  6.4590411514E+01
  2.2918217442E+00  6.4693443821E+01
  2.2952409415E+00  6.4797330587E+01
  2.2986601387E+00  6.4902068266E+01
  2.3020793359E+00  6.5007653176E+01
  2.3054985332E+00  6.5114081501E+01
  2.3089177304E+00  6.5221349293E+01
  2.3123369276E+00  6.5329452471E+01
  2.3157561248E+00  6.5438386826E+01
  2.3191753221E+00  6.5548148017E+01
  2.3225945193E+00  6.5658731575E+01
  2.3260137165E+00  6.5770132891E+01
  2.3260137165E+00  6.5770132891E+01
  2.3374416375E+00  6.5393022091E+01
  2.3488695584E+00  6.5009072405E+01
  2.3602974793E+00  6.4618273052E+01
  2.3717254003E+00  6.4220617572E+01
  2.3831533212E+00  6.3816103978E+01
  2.3945812421E+00  6.3404734883E+01
  2.4060091631E+00  6.2986517631E+01
  2.4174370840E+00  6.2561464411E+01
  2.4288650050E+00  6.2129592376E+01
  2.4402929259E+00  6.1690923748E+01
  2.4517208468E+00  6.1245485916E+01
  2.4631487678E+00  6.0793311527E+01
  2.4745766887E+00  6.0334438573E+01
  2.4860046096E+00  5.9868910466E+01
  2.4974325306E+00  5.9396776105E+01
  2.5088604515E+00  5.8918089938E+01
  2.5202883724E+00  5.8432912014E+01
  2.5317162934E+00  5.7941308022E+01
  2.5431442143E+00  5.7443349331E+01
  2.5545721353E+00  5.6939113011E+01
  2.5660000562E+00  5.6428681850E+01
  2.5774279771E+00  5.5912144366E+01
  2.5888558981E+00  5.5389594799E+01
  2.6002838190E+00  5.4861133108E+01
  2.6117117399E+00  5.4326864943E+01
  2.6231396609E+00  5.3786901625E+01
  2.6345675818E+00  5.3241360102E+01
  2.6459955027E+00  5.2690362908E+01
  2.6574234237E+00  5.2134038100E+01
  2.6688513446E+00  5.1572519204E+01
  2.6802792656E+00  5.1005945131E+01
  2.6917071865E+00  5.0434460104E+01
  2.7031351074E+00  4.9858213563E+01
  2.7145630284E+00  4.9277360068E+01
  2.7259909493E+00  4.8692059192E+01
  2.7374188702E+00  4.8102475406E+01
  2.7488467912E+00  4.7508777957E+01
  2.7602747121E+00  4.6911140735E+01
  2.7717026331E+00  4.6309742140E+01
  2.7831305540E+00  4.5704764932E+01
  2.7945584749E+00  4.5096396081E+01
  2.8059863959E+00  4.4484826610E+01
  2.8174143168E+00  4.3870251425E+01
  2.8288422377E+00  4.3252869151E+01
  2.8402701587E+00  4.2632881946E+01
  2.8516980796E+00  4.2010495323E+01
  2.8631260005E+00  4.1385917964E+01
  2.8745539215E+00  4.0759361520E+01
  2.8859818424E+00  4.0131040419E+01
  2.8974097634E+00  3.9501171661E+01
  2.9088376843E+00  3.8869974611E+01
  2.9202656052E+00  3.8237670792E+01
  2.9316935262E+00  3.7604483668E+01
